COLLECTION_TIME,MESSAGE_ID,MESSAGE_TYPE,SYMBOL,PRICE,SIZE,TRADE_ID,TRADE_FLAGS
2024-04-15 14:46:56.540357120,41069088,T,GBTC,57.530000,24,851882649,REGULAR_HOURS|ODD_LOT
2024-04-15 14:46:57.037505024,41073679,T,GBTC,57.540000,100,851966750,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:47:04.037101056,41130090,T,GBTC,57.500000,11,853024078,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2024-04-15 14:47:04.037114880,41130091,T,GBTC,57.500000,36,853024097,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2024-04-15 14:47:04.037126912,41130092,T,GBTC,57.500000,100,853024114,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:47:04.039325952,41130111,T,GBTC,57.505000,7,853024581,REGULAR_HOURS|ODD_LOT
2024-04-15 14:47:05.118380032,41141996,T,GBTC,57.520000,100,853262262,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:47:06.676367104,41153008,T,GBTC,57.550000,100,853482521,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:47:15.088313088,41211312,T,GBTC,57.610000,100,854592655,REGULAR_HOURS
2024-04-15 14:47:15.449367040,41213469,T,GBTC,57.620000,100,854635901,REGULAR_HOURS
2024-04-15 14:47:15.449449984,41213470,T,GBTC,57.620000,100,854635912,REGULAR_HOURS
2024-04-15 14:47:15.450614016,41213489,T,GBTC,57.620000,100,854636147,REGULAR_HOURS
2024-04-15 14:47:15.450678016,41213490,T,GBTC,57.620000,100,854636153,REGULAR_HOURS
2024-04-15 14:47:15.463952896,41213560,T,GBTC,57.620000,100,854637530,REGULAR_HOURS
2024-04-15 14:47:15.908468992,41215748,T,GBTC,57.620000,200,854680742,REGULAR_HOURS
2024-04-15 14:47:58.458096128,41546258,T,GBTC,57.500000,1,861057715,REGULAR_HOURS|ODD_LOT
2024-04-15 14:48:01.513684992,41580228,T,GBTC,57.470000,100,861714413,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:48:02.488996096,41590388,T,GBTC,57.420000,100,861906647,REGULAR_HOURS
2024-04-15 14:48:02.488997120,41590389,T,GBTC,57.420000,100,861906652,REGULAR_HOURS
2024-04-15 14:48:03.193711104,41597876,T,GBTC,57.410000,100,862040557,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:48:03.576558080,41600416,T,GBTC,57.420000,1,862086627,REGULAR_HOURS|ODD_LOT
2024-04-15 14:48:05.498784000,41611325,T,GBTC,57.410000,100,862298056,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:48:25.446187008,41765422,T,GBTC,57.450000,100,865268164,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:48:42.737250048,41901695,T,GBTC,57.340000,100,867895621,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:48:42.737320960,41901696,T,GBTC,57.340000,100,867895654,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:48:43.158128896,41903944,T,GBTC,57.340000,100,867937742,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:48:46.846670080,41934773,T,GBTC,57.370000,66,868584636,REGULAR_HOURS|ODD_LOT
2024-04-15 14:48:48.676707072,41996283,T,GBTC,57.370000,100,869881294,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:48:48.676709120,41996286,T,GBTC,57.370000,100,869881323,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:48:54.838649088,42043745,T,GBTC,57.340000,100,870914381,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:48:55.624154880,42054370,T,GBTC,57.330000,100,871157742,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:49:02.005075968,42133443,T,GBTC,57.380000,100,872811292,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:49:02.005106944,42133446,T,GBTC,57.380000,100,872811310,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:49:02.467970048,42143176,T,GBTC,57.380000,1,873031131,REGULAR_HOURS|ODD_LOT
2024-04-15 14:49:05.580573952,42170084,T,GBTC,57.400000,1,873626523,REGULAR_HOURS|ODD_LOT
2024-04-15 14:49:11.306553088,42220256,T,GBTC,57.335000,100,874676500,REGULAR_HOURS
2024-04-15 14:49:32.290102016,42424907,T,GBTC,57.330000,1,878601245,REGULAR_HOURS|ODD_LOT
2024-04-15 14:49:33.051472896,42433051,T,GBTC,57.350000,100,878755726,REGULAR_HOURS
2024-04-15 14:49:44.744347904,42509102,T,GBTC,57.370000,100,880276203,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:49:44.922146048,42510461,T,GBTC,57.360000,100,880302676,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:49:44.922277120,42510462,T,GBTC,57.360000,100,880302686,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:50:02.309275904,42631309,T,GBTC,57.410000,100,882678238,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:50:17.720112896,42752010,T,GBTC,57.425000,100,885081235,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:50:17.720113920,42752011,T,GBTC,57.430000,100,885081245,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:50:21.494780928,42775558,T,GBTC,57.380000,100,885544664,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:50:28.626190080,42832287,T,GBTC,57.320000,100,886661343,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:50:40.595511040,42923866,T,GBTC,57.390000,100,888439884,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:50:43.115845120,42945212,T,GBTC,57.370000,100,888853647,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:50:55.220080128,43022930,T,GBTC,57.430000,100,890376380,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:50:57.179268096,43032956,T,GBTC,57.410000,100,890574099,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:50:59.258096128,43041676,T,GBTC,57.400000,100,890753617,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:51:02.305788928,43073846,T,GBTC,57.370000,100,891363752,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:51:21.451053056,43196255,T,GBTC,57.300000,100,893704446,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:51:23.638257920,43230308,T,GBTC,57.250000,100,894362490,REGULAR_HOURS
2024-04-15 14:51:23.638258944,43230309,T,GBTC,57.250000,100,894362509,REGULAR_HOURS
2024-04-15 14:51:30.374486016,43304540,T,GBTC,57.360000,100,895802529,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:51:43.354515968,43403439,T,GBTC,57.360000,100,897724367,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:51:50.935671040,43451856,T,GBTC,57.400000,100,898643202,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:51:52.842056960,43464606,T,GBTC,57.410000,100,898881476,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:52:01.402735104,43527323,T,GBTC,57.450000,100,900100333,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:52:02.770821120,43538884,T,GBTC,57.450000,100,900331630,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:52:03.219162880,43541304,T,GBTC,57.450000,100,900382622,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:52:14.840864000,43664314,T,GBTC,57.410000,100,902714633,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:53:11.694969088,44071152,T,GBTC,57.570000,200,910514371,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:53:11.695052032,44071153,T,GBTC,57.570000,100,910514380,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:53:11.776704000,44071608,T,GBTC,57.580000,100,910522134,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:53:15.460983040,44098398,T,GBTC,57.540000,100,911020852,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:53:17.820954880,44110545,T,GBTC,57.550000,100,911253680,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:54:22.478105088,44670492,T,GBTC,57.370000,100,921889674,REGULAR_HOURS
2024-04-15 14:54:22.579254016,44671330,T,GBTC,57.370000,100,921903984,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:54:22.638528000,44671970,T,GBTC,57.370000,100,921913540,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:54:29.319323904,44719934,T,GBTC,57.350000,100,922826065,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:55:27.555760128,45117826,T,GBTC,57.460000,100,930543599,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:55:42.412530944,45200769,T,GBTC,57.400000,100,932233655,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:55:42.992125952,45204753,T,GBTC,57.390000,100,932312942,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:55:46.629652992,45228964,T,GBTC,57.410000,100,932752782,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:57:01.795785984,45789465,T,GBTC,57.490000,10,943625175,REGULAR_HOURS|ODD_LOT
2024-04-15 14:57:38.708037120,46039139,T,GBTC,57.370000,100,948473611,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:57:38.708037888,46039141,T,GBTC,57.370000,100,948473627,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:57:38.724280064,46039300,T,GBTC,57.370000,100,948476846,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:57:42.444378112,46074114,T,GBTC,57.370000,100,949137384,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:57:47.317504000,46110432,T,GBTC,57.400000,100,949811157,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:57:49.358138880,46126590,T,GBTC,57.410000,100,950093062,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:58:09.501974016,46268097,T,GBTC,57.320000,100,952674038,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:58:21.713750016,46365190,T,GBTC,57.290000,100,954510362,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:58:21.713752064,46365192,T,GBTC,57.290000,100,954510383,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:58:21.713753088,46365193,T,GBTC,57.290000,200,954510391,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:58:31.088808960,46431016,T,GBTC,57.205000,100,955757195,REGULAR_HOURS
2024-04-15 14:58:31.207234048,46431696,T,GBTC,57.200000,100,955768714,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:58:36.771421952,46476599,T,GBTC,57.230000,100,956583305,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:58:36.771424000,46476601,T,GBTC,57.230000,100,956583316,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:58:39.062633984,46495526,T,GBTC,57.220000,100,956921673,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:58:43.620060928,46523526,T,GBTC,57.180000,100,957424179,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:58:45.535008000,46530531,T,GBTC,57.180000,100,957568948,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:58:51.892165888,46570987,T,GBTC,57.190000,100,958344380,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:58:55.648137984,46603485,T,GBTC,57.180000,100,958937463,REGULAR_HOURS
2024-04-15 14:59:00.041946880,46632659,T,GBTC,57.145000,100,959479978,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:59:00.042000896,46632660,T,GBTC,57.150000,100,959480008,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:59:00.162599936,46635744,T,GBTC,57.160000,100,959536699,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2024-04-15 14:59:15.633803008,46750507,T,GBTC,57.370000,100,961707444,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:59:15.636913920,46750543,T,GBTC,57.370000,100,961707803,REGULAR_HOURS
2024-04-15 14:59:28.180388096,46849913,T,GBTC,57.260000,100,963604792,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 14:59:55.765118976,47067022,T,GBTC,57.210000,100,967749769,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:00:30.765207040,47395267,T,GBTC,57.140000,100,974363860,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:00:36.695461120,47438481,T,GBTC,57.080000,100,975217502,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:01:34.203433984,47917101,T,GBTC,57.040000,100,984768333,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:01:36.297914880,47931746,T,GBTC,56.980000,100,985077954,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:01:38.096706048,47945475,T,GBTC,56.970000,100,985359439,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:01:38.813907968,47950516,T,GBTC,56.980000,100,985464430,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:02:09.460154112,48174884,T,GBTC,56.880000,100,989976233,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:02:09.828698112,48177582,T,GBTC,56.920000,100,990026635,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:02:09.828859904,48177583,T,GBTC,56.920000,100,990026648,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:02:23.797672960,48282526,T,GBTC,56.995000,57,992128661,REGULAR_HOURS|ODD_LOT
2024-04-15 15:02:23.821422080,48282654,T,GBTC,56.995000,43,992131358,REGULAR_HOURS|ODD_LOT
2024-04-15 15:02:25.688279040,48294315,T,GBTC,57.040000,100,992349480,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:02:27.078607104,48309512,T,GBTC,57.060000,100,992621990,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:02:29.241404928,48326761,T,GBTC,57.090000,100,992943393,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:02:32.316182016,48346338,T,GBTC,57.090000,100,993337196,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:02:36.130014976,48371324,T,GBTC,57.120000,100,993824147,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:02:36.434682880,48373539,T,GBTC,57.100000,100,993869565,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:02:36.434684928,48373540,T,GBTC,57.100000,100,993869572,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:03:00.570243072,48525333,T,GBTC,57.120000,100,996851402,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:03:12.434765056,48624798,T,GBTC,57.250000,100,998887938,REGULAR_HOURS
2024-04-15 15:03:12.440186880,48625037,T,GBTC,57.255000,64,998891881,REGULAR_HOURS|ODD_LOT
2024-04-15 15:03:12.475307008,48625431,T,GBTC,57.255000,100,998899886,REGULAR_HOURS
2024-04-15 15:03:13.459357952,48631652,T,GBTC,57.270000,100,999020565,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:03:13.639183104,48632779,T,GBTC,57.250000,100,999042534,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:03:16.069672960,48653035,T,GBTC,57.240000,28,999427526,REGULAR_HOURS|ODD_LOT
2024-04-15 15:03:36.860833024,48815106,T,GBTC,57.270000,2,1002586960,REGULAR_HOURS|ODD_LOT
2024-04-15 15:04:03.549345024,49001221,T,GBTC,57.340000,100,1006128649,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:04:25.940052992,49136682,T,GBTC,57.355000,100,1008853407,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:04:25.942159872,49136699,T,GBTC,57.355000,100,1008853697,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:05:13.233528064,49468315,T,GBTC,57.330000,100,1015188299,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:05:45.259076096,49679380,T,GBTC,57.330000,100,1019216633,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:05:46.668570880,49687939,T,GBTC,57.340000,100,1019390291,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:06:10.230923008,49852059,T,GBTC,57.400000,100,1022478190,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:06:10.231366912,49852072,T,GBTC,57.400000,100,1022478367,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:06:16.264376064,49887462,T,GBTC,57.420000,100,1023198889,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:06:30.133953024,49974957,T,GBTC,57.410000,100,1024930706,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:08:25.540848128,50709654,T,GBTC,57.330000,100,1039616368,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:08:38.551179008,50786970,T,GBTC,57.290000,18,1041206831,REGULAR_HOURS|ODD_LOT
2024-04-15 15:08:38.551250944,50786975,T,GBTC,57.290000,82,1041206935,REGULAR_HOURS|ODD_LOT
2024-04-15 15:08:42.142533888,50813648,T,GBTC,57.240000,100,1041725680,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:08:42.142545920,50813649,T,GBTC,57.240000,100,1041725692,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:08:57.565304064,50910623,T,GBTC,57.220000,100,1043665549,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:09:05.372709120,50957176,T,GBTC,57.210000,100,1044584109,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:09:10.430401024,50981459,T,GBTC,57.210000,100,1045077023,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:09:10.430416896,50981460,T,GBTC,57.210000,100,1045077030,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:09:33.782950912,51137608,T,GBTC,57.250000,100,1048202909,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:09:33.782951936,51137609,T,GBTC,57.250000,100,1048202920,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:11:06.758140928,51784021,T,GBTC,57.240000,100,1060953907,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:15:16.954892032,53444134,T,GBTC,57.390000,100,1093344105,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:17:31.747705088,54333584,T,GBTC,57.550000,100,1110231111,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:17:31.747720960,54333585,T,GBTC,57.550000,100,1110231116,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:17:31.751395072,54333637,T,GBTC,57.540000,100,1110231887,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:17:53.711438080,54453438,T,GBTC,57.590000,100,1112502507,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:18:08.970509056,54597994,T,GBTC,57.580000,100,1115243365,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:18:15.595880960,54636107,T,GBTC,57.530000,100,1116014052,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:18:27.987371008,54744171,T,GBTC,57.510000,100,1118177048,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:18:27.987956992,54744176,T,GBTC,57.510000,76,1118177121,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2024-04-15 15:18:27.988506112,54744180,T,GBTC,57.510000,24,1118177203,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2024-04-15 15:18:32.330643968,54778579,T,GBTC,57.510000,100,1118856625,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:19:47.306475008,55299231,T,GBTC,57.670000,100,1129150044,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:19:48.122528000,55306021,T,GBTC,57.680000,100,1129280595,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:21:49.927450880,56069546,T,GBTC,57.620000,100,1144286007,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:22:07.621039104,56177625,T,GBTC,57.590000,100,1146403291,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:22:11.810686976,56198996,T,GBTC,57.630000,100,1146826009,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:22:21.811419904,56252615,T,GBTC,57.580000,100,1147875685,REGULAR_HOURS
2024-04-15 15:22:38.770702080,56353525,T,GBTC,57.630000,92,1149799572,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2024-04-15 15:23:38.665376000,56774120,T,GBTC,57.520000,100,1157946669,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:23:38.769758976,56774519,T,GBTC,57.510000,100,1157953903,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:24:17.788144896,57039094,T,GBTC,57.520000,100,1163133119,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:24:17.788169984,57039095,T,GBTC,57.520000,100,1163133127,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:24:49.436664064,57230086,T,GBTC,57.550000,100,1166967429,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:24:49.436688896,57230087,T,GBTC,57.550000,100,1166967434,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:25:10.938224896,57347341,T,GBTC,57.580000,100,1169240665,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:25:12.423938048,57357097,T,GBTC,57.590000,100,1169415509,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:25:12.426252032,57357128,T,GBTC,57.580000,100,1169416007,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:25:52.423741952,57579128,T,GBTC,57.570000,100,1173762848,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:25:57.287692032,57614707,T,GBTC,57.580000,100,1174452587,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:26:39.136353024,57877150,T,GBTC,57.490000,1,1179413102,REGULAR_HOURS|ODD_LOT
2024-04-15 15:27:34.120205056,58192595,T,GBTC,57.490000,100,1185589076,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:27:44.552147968,58250604,T,GBTC,57.500000,100,1186782006,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:27:44.572024064,58250960,T,GBTC,57.520000,100,1186788747,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:29:29.703026944,58909367,T,GBTC,57.630000,100,1199792868,REGULAR_HOURS
2024-04-15 15:30:14.736023040,59226873,T,GBTC,57.600000,100,1205810184,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:30:40.668112896,59386533,T,GBTC,57.650000,100,1209026758,REGULAR_HOURS
2024-04-15 15:31:02.226312960,59548720,T,GBTC,57.550000,100,1212326010,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:31:15.845078016,59636381,T,GBTC,57.600000,100,1214055597,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:31:31.157218048,59736683,T,GBTC,57.570000,100,1216071844,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:32:07.852532992,59955883,T,GBTC,57.570000,100,1220396785,REGULAR_HOURS
2024-04-15 15:32:11.047956992,59974708,T,GBTC,57.580000,100,1220749698,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:32:29.828834048,60079645,T,GBTC,57.610000,100,1222849705,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:32:31.226632960,60106607,T,GBTC,57.620000,100,1223375516,REGULAR_HOURS
2024-04-15 15:32:31.229513984,60106628,T,GBTC,57.630000,100,1223375899,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:32:31.229516032,60106629,T,GBTC,57.630000,100,1223375904,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:33:23.819890944,60422542,T,GBTC,57.480000,100,1229621265,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:33:32.794010880,60471514,T,GBTC,57.460000,100,1230556703,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:33:55.358854912,60607347,T,GBTC,57.520000,100,1233126953,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2024-04-15 15:33:55.358863872,60607348,T,GBTC,57.520000,100,1233126967,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2024-04-15 15:34:05.534822912,60673312,T,GBTC,57.520000,100,1234356523,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:34:05.771046912,60674762,T,GBTC,57.530000,100,1234382969,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:34:10.970853888,60724929,T,GBTC,57.570000,100,1235356522,REGULAR_HOURS
2024-04-15 15:34:10.970867968,60724930,T,GBTC,57.570000,100,1235356527,REGULAR_HOURS
2024-04-15 15:34:10.971880960,60724944,T,GBTC,57.570000,100,1235356773,REGULAR_HOURS
2024-04-15 15:34:11.385465088,60727606,T,GBTC,57.570000,100,1235410616,REGULAR_HOURS
2024-04-15 15:34:21.172754944,60789459,T,GBTC,57.550000,100,1236574075,REGULAR_HOURS
2024-04-15 15:35:15.180293888,61120516,T,GBTC,57.550000,3,1242823783,REGULAR_HOURS|ODD_LOT
2024-04-15 15:35:35.938851072,61341417,T,GBTC,57.400000,100,1246799349,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:37:29.780516096,62408934,T,GBTC,57.590000,100,1267099345,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:37:29.780529920,62408935,T,GBTC,57.590000,100,1267099350,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:37:34.954650880,62445759,T,GBTC,57.630000,100,1267791756,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:37:34.954789120,62445760,T,GBTC,57.630000,100,1267791773,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:37:40.073085952,62488651,T,GBTC,57.670000,100,1268666520,REGULAR_HOURS
2024-04-15 15:37:40.077133056,62488683,T,GBTC,57.670000,100,1268667269,REGULAR_HOURS
2024-04-15 15:37:40.077195008,62488684,T,GBTC,57.670000,100,1268667274,REGULAR_HOURS
2024-04-15 15:37:43.082471936,62509455,T,GBTC,57.660000,100,1269085965,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:37:53.205818112,62569760,T,GBTC,57.590000,100,1270283235,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:37:53.205904896,62569761,T,GBTC,57.590000,100,1270283246,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:37:53.205906944,62569762,T,GBTC,57.590000,100,1270283257,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:40:28.512758016,63460546,T,GBTC,57.580000,100,1287339804,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:40:35.195870976,63499266,T,GBTC,57.570000,100,1288097115,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 15:40:57.978381056,63614397,T,GBTC,57.570000,100,1290350385,REGULAR_HOURS
